# sampling_rate=500
time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
4.33400,0.025934,0.028091,-0.008719,-0.003296,0.010079,0.015061,-0.012342,0.001128,0.017018,0.009623,0.033447,0.006595
4.33600,0.031943,0.032070,0.036526,-0.013925,0.026061,0.013434,0.002305,0.025208,0.039251,0.025124,0.037977,0.029255
4.33800,0.033570,0.040544,0.013783,-0.024936,0.017282,0.028075,0.011080,0.004015,0.042442,0.034306,0.042974,0.023450
4.34000,0.048414,0.049186,0.013600,-0.025657,0.024710,0.014939,0.036502,0.049140,0.051409,0.038629,0.058283,0.042436
4.34200,0.074487,0.062792,0.020114,-0.023140,0.006979,0.038162,0.030265,0.028835,0.053944,0.073694,0.068817,0.071676
4.34400,0.083889,0.072770,0.035818,-0.037828,0.036679,0.042495,0.059112,0.082807,0.083578,0.083174,0.072502,0.059944
4.34600,0.101067,0.089620,0.046073,-0.052981,0.047645,0.073882,0.074094,0.088513,0.098173,0.116474,0.104899,0.088141
4.34800,0.111596,0.117462,0.044959,-0.074471,0.064033,0.075882,0.049304,0.103738,0.126131,0.136045,0.109121,0.092328
4.35000,0.133034,0.169017,0.050934,-0.067688,0.066965,0.083453,0.081058,0.106283,0.138409,0.147976,0.131293,0.113865
4.35200,0.133139,0.159658,0.069041,-0.075596,0.062696,0.106412,0.072581,0.136223,0.161432,0.170118,0.158916,0.135898
4.35400,0.142649,0.164226,0.056594,-0.092874,0.072947,0.118154,0.081732,0.140009,0.182021,0.181988,0.184994,0.136922
4.35600,0.146381,0.183000,0.058305,-0.101068,0.088272,0.121835,0.077177,0.136758,0.169444,0.180162,0.179721,0.136502
4.35800,0.139740,0.194280,0.053366,-0.093602,0.072994,0.105756,0.107144,0.142366,0.177390,0.199851,0.196305,0.126945
4.36000,0.157542,0.174152,0.057771,-0.071006,0.078089,0.091047,0.084906,0.130320,0.172840,0.162517,0.174185,0.143868
4.36200,0.144641,0.162771,0.032059,-0.069210,0.065992,0.091769,0.085253,0.121182,0.165470,0.179150,0.143885,0.138961
4.36400,0.122732,0.140900,0.045187,-0.057517,0.051052,0.092658,0.052425,0.111214,0.120168,0.137269,0.137036,0.105572
4.36600,0.116003,0.110193,0.055679,-0.049806,0.051445,0.081948,0.059901,0.115778,0.118550,0.122573,0.121614,0.096617
4.36800,0.086459,0.094421,0.027883,-0.039600,0.041426,0.070294,0.044933,0.075823,0.089479,0.118962,0.113729,0.081943
4.37000,0.078761,0.066310,0.014158,-0.031138,0.016519,0.077824,0.048474,0.078670,0.074744,0.072088,0.069692,0.057942
4.37200,0.063046,0.052692,0.012878,-0.014422,0.014351,0.033185,0.043646,0.072877,0.042853,0.042834,0.054384,0.054094
4.37400,0.041452,0.042614,0.003280,-0.014378,0.015101,0.023725,0.023537,0.051312,0.047020,0.076791,0.043753,0.045933
4.37600,0.010441,0.029990,0.011959,-0.024048,0.007584,0.017383,0.007899,0.022611,0.035038,0.042405,0.024822,0.028134
4.37800,0.016063,0.036729,0.026651,-0.010839,0.015887,0.014778,0.018314,0.019206,0.013402,0.041791,0.049435,0.029238
4.38000,0.018629,0.026167,0.024114,-0.014310,0.016558,0.015349,-0.011227,0.012961,0.025871,0.026312,0.019769,0.005347
4.38200,0.017533,0.018962,0.011441,0.010421,0.007917,0.021959,0.013398,0.040963,0.021309,0.044773,0.006867,0.002251
4.38400,0.017535,0.013152,0.018344,0.002141,0.014776,0.001602,0.007123,0.019920,0.008192,0.015721,0.026559,0.011949
4.38600,0.013851,0.025272,0.009442,-0.019553,0.007220,0.008822,0.010174,0.033210,0.023842,0.015347,0.006180,0.019530
4.38800,0.012572,0.025265,0.007876,0.005691,-0.002412,0.006187,0.006834,0.001251,0.015352,0.009003,0.008151,0.003158
4.39000,0.009233,-0.004891,0.013412,-0.000047,0.011049,0.020091,0.008731,0.005993,0.024164,0.008267,0.012764,-0.012059
4.39200,0.004340,0.010861,0.010719,0.001084,0.014700,0.001564,0.000008,0.010671,0.002364,0.007569,0.011220,-0.010869
4.39400,-0.006477,0.014791,-0.003339,0.003123,-0.000175,-0.003575,0.011442,0.005577,0.013598,0.004402,0.002207,0.005429
4.39600,0.001231,0.008550,-0.006492,-0.001148,0.012234,0.011226,-0.007612,0.020246,-0.007721,0.013031,0.011061,0.016158
4.39800,0.002263,0.005282,0.015071,0.006655,-0.005755,0.003706,-0.002830,-0.018007,0.020979,0.004342,0.010618,0.011020
4.40000,-0.003882,0.019327,-0.003153,-0.019245,0.007719,0.008154,-0.000413,0.007355,0.026541,0.017859,0.010123,0.004919
4.40200,0.027355,0.005986,-0.015980,0.007468,-0.000576,-0.015182,-0.008977,-0.005649,-0.012260,0.003365,0.004071,0.024858
4.40400,0.008136,0.004511,0.001801,-0.002853,0.014269,0.019600,-0.014558,-0.006812,0.009516,0.030135,0.005119,0.019406
4.40600,0.003441,0.004767,0.000911,0.009078,-0.000393,0.007294,0.008353,0.017174,0.010396,0.019976,0.027118,0.016616
4.40800,0.005419,0.009142,0.006406,-0.007372,-0.006675,-0.002669,-0.000420,-0.011534,0.039020,0.019742,0.004620,0.001295
4.41000,0.021508,-0.003509,-0.006599,0.005659,0.003777,0.014497,0.006277,0.008162,0.003524,0.016056,0.012735,0.011126
4.41200,0.005019,0.022679,0.004397,0.001318,-0.007096,-0.009790,0.012584,0.001681,0.001604,0.014949,0.023740,0.006088
4.41400,0.006397,0.015141,0.009219,-0.004066,-0.013481,0.014500,-0.002501,0.029155,0.003158,0.013563,0.009902,0.010912
4.41600,0.034481,0.008236,0.014012,-0.004642,0.001167,0.014520,0.008725,0.006522,0.000431,0.015696,0.044662,0.007658
4.41800,0.015835,0.005041,0.038597,-0.018984,-0.001105,-0.011895,0.012325,0.009973,0.014546,0.011412,0.026273,0.022856
4.42000,0.021313,-0.016029,-0.005264,-0.003597,0.013677,-0.020551,0.021383,0.011862,0.026351,-0.000137,0.002967,-0.001390
4.42200,0.003315,0.003161,-0.013676,0.008303,0.010208,-0.001295,-0.015274,0.020087,-0.012674,0.000413,-0.002157,0.001610
4.42400,0.014123,0.019528,0.006892,-0.016608,0.017742,0.018859,0.013174,0.032214,-0.000539,0.003784,0.002691,0.002732
4.42600,0.015969,0.012947,-0.000377,0.006656,0.003777,0.001195,-0.001095,-0.004833,0.007823,0.002701,0.009361,0.012667
4.42800,0.014023,0.006223,0.022671,-0.016705,0.011618,0.006998,0.008003,0.001396,0.002245,0.017806,-0.006898,0.010205
4.43000,-0.005365,-0.007694,0.004252,-0.010913,0.023943,-0.010982,0.006596,0.009255,0.011776,0.006660,-0.005811,0.016228
4.43200,0.016865,0.014674,0.006285,0.006841,0.014331,0.013721,-0.001173,0.018438,0.001390,0.015368,0.000475,0.007297
4.43400,0.017372,0.007734,0.013118,-0.009992,0.021274,0.005216,0.031346,0.015518,0.009813,0.000255,0.006365,0.028773
4.43600,-0.003058,-0.004824,0.006601,0.007409,0.000760,-0.001818,0.002976,0.006177,0.021528,0.030457,0.009136,0.000716
4.43800,-0.002526,-0.006479,0.002865,-0.020936,0.011688,0.004466,-0.001885,0.022788,-0.007221,0.020657,0.011685,0.011588
4.44000,0.009369,-0.000502,0.009647,0.006676,-0.015831,0.007816,0.003971,0.005340,0.014333,0.009560,0.006528,0.020966
4.44200,-0.000271,0.006803,-0.000762,-0.013522,-0.000845,0.020835,-0.003313,0.033444,-0.005751,-0.012943,0.003464,-0.003927
4.44400,0.021918,0.015418,-0.007421,-0.007620,0.001169,0.033120,0.006448,0.010886,0.015487,0.013763,0.010478,0.000164
4.44600,0.010280,0.012907,-0.010149,-0.004832,-0.008336,-0.010267,0.004242,0.013406,0.019548,0.005808,-0.004298,-0.000207
4.44800,0.006725,0.009648,0.008055,-0.007561,0.014938,0.000175,0.009697,0.014653,0.014050,0.016878,-0.000479,0.017767
4.45000,0.004240,0.009029,-0.006863,-0.001969,-0.000112,-0.000210,0.011939,0.000559,0.013870,0.013445,0.015996,0.009475
4.45200,-0.002731,0.012459,0.007185,0.013265,0.023245,0.015685,0.015064,-0.017500,0.004990,0.000734,0.016858,0.014546
4.45400,0.015160,0.017052,0.007246,-0.006641,-0.001337,0.014110,0.005338,0.019247,0.006012,0.009108,0.002943,0.015856
4.45600,0.001430,-0.012658,-0.004543,-0.012538,0.004526,0.003374,0.018108,0.011817,0.020357,0.026043,0.021553,0.018626
4.45800,0.005055,0.015808,0.002734,0.002377,-0.001119,0.013806,0.000401,0.016262,0.023094,0.024527,0.007024,0.022840
4.46000,-0.007348,0.013193,-0.010492,-0.005193,-0.007114,0.006818,-0.001617,0.021680,0.032686,0.020966,0.021680,0.014342
4.46200,0.009281,0.009407,-0.007753,-0.013209,0.013051,0.003247,0.009608,-0.000011,0.034195,0.026161,0.010562,0.028680
4.46400,0.015503,0.022904,0.002577,-0.009663,0.019513,0.015040,0.014260,0.019361,0.012528,0.008028,0.015484,-0.007738
4.46600,0.011380,0.023329,0.001987,0.013740,0.001791,-0.002756,0.011863,0.007554,0.017506,0.006210,0.017238,0.011139
4.46800,0.013069,0.021598,-0.003433,-0.006747,0.016435,0.020007,0.013205,-0.001854,0.013362,0.008682,0.008530,-0.005457
4.47000,-0.010425,0.021914,0.012363,-0.019702,0.001685,0.008245,0.000103,0.014289,0.007362,-0.001254,0.007461,0.014429
4.47200,0.001244,0.019509,0.014694,0.000829,0.010808,0.006688,0.011340,0.001915,-0.012222,0.005617,0.026157,0.020235
4.47400,-0.000246,0.009694,-0.003131,-0.017271,0.001760,0.015388,0.006298,0.006603,-0.010554,0.034429,-0.000103,0.009974
4.47600,0.018508,0.013666,0.012315,-0.028807,-0.003818,0.000645,-0.007793,-0.006764,0.019841,-0.000248,0.022428,0.018705
4.47800,0.006871,-0.001990,-0.001988,-0.012909,-0.001607,-0.000342,0.006160,0.006179,0.010585,0.012332,0.023754,0.029878
4.48000,0.010725,0.011345,0.002386,0.003713,0.011985,0.008705,0.004362,0.015029,0.021855,0.008573,0.016130,-0.008017
4.48200,0.004430,0.017528,-0.011560,-0.021195,0.007809,-0.011694,0.002867,0.030488,0.015471,0.031033,0.027984,0.002984
4.48400,0.010199,0.017761,0.015628,0.007598,0.013610,0.012144,-0.003786,0.021231,0.007426,0.024757,0.027030,-0.002800
4.48600,0.034598,0.014733,0.016318,0.001552,0.025565,0.022307,0.024360,0.021193,0.007834,0.015869,0.023177,0.023349
4.48800,0.020468,0.014660,-0.005240,-0.009373,0.039245,0.012506,0.005617,0.022801,0.027832,0.024458,0.001246,0.011263
4.49000,0.021043,0.037668,0.004206,-0.017127,0.002130,0.014195,0.037195,0.032390,0.033806,0.024915,0.018410,0.036256
4.49200,0.042114,0.054489,0.019155,-0.021668,-0.004425,0.039519,0.040933,0.037968,0.043902,0.053695,0.044775,0.021867
4.49400,0.063774,0.077338,0.036368,-0.046491,0.029330,0.048785,0.041854,0.078756,0.079172,0.088750,0.063495,0.080072
4.49600,0.090306,0.137121,0.049779,-0.057622,0.041245,0.082905,0.054589,0.108229,0.086830,0.131992,0.094202,0.102935
4.49800,0.164903,0.201588,0.052588,-0.101801,0.059159,0.116507,0.094197,0.145319,0.171596,0.202588,0.193657,0.162580
4.50000,0.234148,0.286869,0.087654,-0.167139,0.127948,0.186035,0.129249,0.228651,0.276536,0.304773,0.287326,0.238966
4.50200,0.361705,0.434226,0.124465,-0.183380,0.179550,0.261239,0.207095,0.315000,0.394016,0.469668,0.417570,0.348594
4.50400,0.510715,0.598326,0.204021,-0.284745,0.257894,0.368708,0.281400,0.458464,0.545883,0.609323,0.572239,0.495528
4.50600,0.676727,0.790487,0.270612,-0.376966,0.326479,0.488110,0.380547,0.603160,0.736040,0.843039,0.765315,0.648695
4.50800,0.852755,0.989858,0.340492,-0.465459,0.414230,0.618501,0.463990,0.749742,0.939274,1.049648,0.964291,0.829936
4.51000,1.033028,1.187906,0.408657,-0.563492,0.482270,0.746780,0.562869,0.907752,1.117825,1.248972,1.154442,1.003551
4.51200,1.189226,1.365116,0.462568,-0.668052,0.569778,0.870742,0.655505,1.051781,1.284370,1.456750,1.341202,1.130089
4.51400,1.304055,1.500868,0.476534,-0.706715,0.643877,0.946528,0.719303,1.143099,1.410891,1.609124,1.474191,1.231069
4.51600,1.372275,1.553666,0.509727,-0.746810,0.658032,0.975115,0.756674,1.197460,1.481345,1.641869,1.521129,1.295990
4.51800,1.360978,1.526723,0.509522,-0.758590,0.650669,0.963614,0.743774,1.194375,1.461979,1.639609,1.513281,1.309298
4.52000,1.265408,1.466303,0.478361,-0.688937,0.602243,0.920845,0.684369,1.119899,1.396827,1.538268,1.416849,1.216004
4.52200,1.130231,1.289012,0.417796,-0.624206,0.559172,0.822822,0.628730,1.015074,1.231999,1.405344,1.292766,1.081019
4.52400,0.987877,1.128354,0.369967,-0.535039,0.479346,0.690140,0.520977,0.869893,1.072604,1.192314,1.102418,0.910214
4.52600,0.778875,0.905272,0.297981,-0.432640,0.375873,0.569792,0.434078,0.703191,0.865981,0.974828,0.900885,0.750536
4.52800,0.605606,0.682799,0.215611,-0.326294,0.298046,0.439879,0.332720,0.524608,0.636808,0.738202,0.680552,0.553773
4.53000,0.456894,0.503347,0.173343,-0.229953,0.228334,0.316530,0.253994,0.399604,0.479680,0.544351,0.487980,0.424114
4.53200,0.294781,0.344319,0.115955,-0.155352,0.142597,0.214493,0.161823,0.292790,0.321241,0.372289,0.322353,0.286851
4.53400,0.174029,0.208264,0.078576,-0.084100,0.091350,0.140276,0.104406,0.159383,0.201777,0.236732,0.210408,0.172995
4.53600,0.091464,0.115418,0.033632,-0.042702,0.032350,0.077128,0.044989,0.083999,0.125205,0.127770,0.102547,0.087607
4.53800,0.036592,0.041094,0.010588,-0.006656,0.009355,-0.007674,0.026461,0.019401,0.035758,0.031770,0.027949,0.017258
4.54000,-0.017406,-0.020513,0.003572,0.021870,-0.007346,-0.023126,-0.013042,-0.017657,-0.052241,-0.042455,-0.029989,-0.015575
4.54200,-0.052464,-0.059456,-0.032583,0.038291,-0.036868,-0.055998,-0.039956,-0.057416,-0.063825,-0.096410,-0.076053,-0.073356
4.54400,-0.086535,-0.098659,-0.042701,0.049086,-0.041840,-0.062714,-0.065185,-0.092934,-0.106141,-0.133686,-0.097808,-0.095301
4.54600,-0.129024,-0.160955,-0.036630,0.058455,-0.069344,-0.099314,-0.072496,-0.128607,-0.148015,-0.152420,-0.145784,-0.122027
4.54800,-0.144675,-0.173228,-0.048301,0.085845,-0.082967,-0.094421,-0.101960,-0.149795,-0.178524,-0.164784,-0.172318,-0.135894
4.55000,-0.191000,-0.212710,-0.063170,0.092334,-0.082768,-0.119979,-0.095284,-0.153294,-0.187166,-0.215975,-0.193188,-0.156681
4.55200,-0.200787,-0.217425,-0.063527,0.104040,-0.092569,-0.119088,-0.093770,-0.145306,-0.187931,-0.236941,-0.221378,-0.184670
4.55400,-0.193585,-0.267154,-0.076079,0.124239,-0.096360,-0.142223,-0.113348,-0.194776,-0.208977,-0.249770,-0.221853,-0.191917
4.55600,-0.187774,-0.233857,-0.074101,0.113997,-0.107458,-0.145092,-0.102902,-0.182367,-0.245754,-0.260966,-0.212863,-0.202623
4.55800,-0.204537,-0.256564,-0.083852,0.105747,-0.090760,-0.142126,-0.107733,-0.171353,-0.227797,-0.234831,-0.233654,-0.186782
4.56000,-0.178141,-0.234584,-0.071617,0.109351,-0.094102,-0.140338,-0.110122,-0.175237,-0.208263,-0.256661,-0.230782,-0.194377
4.56200,-0.200781,-0.211653,-0.075283,0.095105,-0.103126,-0.143372,-0.098187,-0.177225,-0.192835,-0.221971,-0.206608,-0.194527
4.56400,-0.177852,-0.185320,-0.068134,0.086753,-0.088666,-0.118583,-0.111793,-0.139455,-0.181561,-0.218131,-0.184587,-0.188871
4.56600,-0.162587,-0.169749,-0.041816,0.071394,-0.086091,-0.108736,-0.081510,-0.139833,-0.170266,-0.167848,-0.177717,-0.159018
4.56800,-0.132643,-0.134785,-0.041684,0.070835,-0.074502,-0.093365,-0.041818,-0.107008,-0.128344,-0.172829,-0.148160,-0.127733
4.57000,-0.088917,-0.125225,-0.040852,0.054073,-0.079450,-0.065026,-0.077370,-0.099350,-0.130708,-0.135844,-0.123798,-0.106188
4.57200,-0.070342,-0.109682,-0.035230,0.052482,-0.044764,-0.066295,-0.027071,-0.066870,-0.100107,-0.101009,-0.104145,-0.076069
4.57400,-0.079410,-0.066765,-0.020795,0.039546,-0.031154,-0.044530,-0.044420,-0.056616,-0.064307,-0.075065,-0.082301,-0.056112
4.57600,-0.059619,-0.062063,-0.026559,0.020323,-0.024012,-0.027403,-0.015411,-0.037345,-0.058847,-0.050578,-0.043442,-0.052870
4.57800,-0.044672,-0.039197,0.007128,0.015136,-0.017402,-0.016440,-0.029800,-0.039679,-0.036556,-0.031491,-0.039800,-0.037619
4.58000,-0.037348,-0.007688,-0.020408,0.024625,-0.017009,-0.003246,0.005904,-0.026884,-0.016342,-0.017689,-0.010415,-0.022632
4.58200,0.001557,-0.011465,-0.014212,0.016179,0.007540,-0.007943,-0.007211,-0.001776,0.005222,-0.025736,-0.001495,0.010068
4.58400,-0.012292,0.001813,-0.000646,0.005575,0.010956,-0.018516,-0.006988,-0.016914,-0.006910,0.014569,-0.014425,-0.008012
4.58600,-0.004044,0.006420,-0.002385,-0.008941,-0.006721,-0.000115,-0.011188,-0.022420,0.013955,0.003806,-0.003731,0.000321
4.58800,0.013436,-0.001663,0.002611,-0.008691,0.015269,-0.020092,-0.010762,0.019488,-0.005442,-0.000568,-0.005511,-0.017695
4.59000,0.007918,0.017089,0.006473,-0.017396,-0.001115,0.022930,0.002961,-0.001569,0.018526,0.007853,-0.008909,-0.000207
4.59200,0.020114,0.010855,0.003113,0.000333,-0.002649,-0.007308,0.005753,0.003178,0.011631,0.005922,0.004620,-0.003945
4.59400,0.015177,0.033706,-0.007789,0.004704,0.012726,0.002355,-0.003468,0.016273,0.009794,0.012224,0.009245,0.030971
4.59600,-0.002783,0.019845,0.024173,-0.005766,0.028042,0.009748,0.009129,0.019775,0.007343,0.016820,0.020960,0.006161
4.59800,0.019072,0.027528,-0.006205,-0.008980,0.010986,0.003175,0.018192,0.025132,0.009921,0.020093,0.009845,0.012543
4.60000,0.019905,0.015885,0.007646,-0.012510,0.019413,0.020411,0.002246,0.019046,0.043007,0.013915,0.031012,0.041450
4.60200,0.013887,0.026416,-0.015755,0.005654,0.014422,0.020096,0.010964,0.023924,0.028562,0.026664,0.015182,0.013663
4.60400,0.017093,0.016978,-0.001714,-0.021252,0.007245,0.002904,0.005719,0.001908,0.004273,0.016048,0.016279,0.037703
4.60600,0.016509,0.030417,0.011871,-0.005801,0.005549,0.019092,0.015044,0.001246,0.025427,0.019008,0.003346,0.008705
4.60800,0.025128,0.030101,0.005941,0.003025,0.016856,-0.002447,-0.000898,0.019408,0.010391,0.015577,0.023110,0.014203
4.61000,0.011769,0.007368,0.028022,-0.023732,0.004866,0.024586,0.009451,0.006938,0.008665,0.034376,0.028730,-0.001947
4.61200,0.005561,0.028827,0.023991,-0.015730,0.019170,-0.002026,-0.006048,0.004529,0.026066,0.025763,0.029070,0.000641
4.61400,0.037275,0.019278,0.034867,-0.008168,-0.008376,0.014364,0.002745,0.033629,0.024225,0.037497,0.014659,0.011556
4.61600,0.022877,0.025314,-0.001195,-0.006080,0.022268,0.011864,0.006779,0.013802,0.028498,0.024718,0.028334,0.031577
4.61800,0.019363,0.022969,0.005583,0.002991,0.009653,0.016826,0.009290,0.028828,0.028321,0.015543,0.034691,0.025400
4.62000,0.035874,0.032535,0.008442,-0.023066,0.021448,0.029690,0.004089,0.020109,0.030236,0.027427,0.030377,0.018548
4.62200,0.018415,0.041087,-0.007809,-0.007120,0.003964,0.018297,0.006897,0.023500,0.020601,0.033160,0.013398,0.012749
4.62400,0.024995,0.036735,0.001479,0.005292,0.008771,0.026952,-0.004017,0.013063,0.018242,0.020260,0.013427,0.020588
4.62600,0.019307,0.048696,0.009875,-0.012634,-0.007889,0.035357,0.031081,0.013333,0.019334,0.026316,0.045788,0.012993
4.62800,0.019315,0.018036,0.014096,-0.007889,0.004342,0.033050,0.017919,0.017635,0.037845,0.049324,0.046399,0.033664
4.63000,0.045277,0.036626,0.015320,0.000761,0.014142,0.014691,0.005113,0.022726,0.015303,0.029303,0.023950,0.028395
4.63200,0.020003,0.037893,0.012857,-0.010554,0.026917,0.040508,0.016167,0.015853,0.044648,0.045666,0.033676,0.040751
4.63400,0.056466,0.045702,0.009685,-0.017679,0.008266,0.046551,0.007790,0.021701,0.049784,0.042506,0.028320,0.044241
4.63600,0.050804,0.028249,0.021577,-0.011012,0.037732,0.033059,0.029280,0.035516,0.049448,0.065214,0.051067,0.030902
4.63800,0.041102,0.068090,0.003347,-0.028698,0.013469,0.043603,0.014181,0.032571,0.044555,0.056672,0.053107,0.028107
4.64000,0.033137,0.036872,0.028851,-0.026783,0.023451,0.032304,0.009616,0.022661,0.036850,0.074360,0.046123,0.047605
4.64200,0.037603,0.081520,0.019271,-0.042017,0.018133,0.037851,0.036633,0.038577,0.058425,0.061319,0.055793,0.041290
4.64400,0.055198,0.070206,0.019531,-0.031358,0.052972,0.043984,0.034958,0.030375,0.066454,0.046294,0.069526,0.052113
4.64600,0.050048,0.056181,0.022705,-0.033965,0.009042,0.050399,0.014830,0.046597,0.054431,0.082686,0.045959,0.062244
4.64800,0.063517,0.038262,0.008082,-0.039252,0.017578,0.044518,0.038039,0.062323,0.056050,0.076953,0.063432,0.060997
4.65000,0.062286,0.072134,0.020584,-0.029338,0.031385,0.035492,0.013518,0.065527,0.075710,0.075941,0.082382,0.059279
4.65200,0.066165,0.073211,0.038599,-0.018601,0.030360,0.042251,0.047956,0.068459,0.079336,0.067809,0.078595,0.066071
4.65400,0.069293,0.087628,0.026023,-0.035390,0.034682,0.049266,0.057117,0.063235,0.084286,0.097650,0.071393,0.066876
4.65600,0.068544,0.087176,0.017728,-0.033298,0.037281,0.043338,0.047390,0.058032,0.069012,0.098502,0.087059,0.066140
4.65800,0.089804,0.099548,0.033330,-0.034732,0.042829,0.072156,0.049078,0.076156,0.060814,0.097286,0.111751,0.072786
4.66000,0.086871,0.096963,0.015578,-0.041993,0.061509,0.080371,0.046358,0.068709,0.089725,0.112660,0.094765,0.091677
4.66200,0.096889,0.095720,0.024415,-0.042748,0.053839,0.067948,0.066654,0.082199,0.098627,0.114253,0.110840,0.066365
4.66400,0.101550,0.116639,0.029810,-0.063138,0.060629,0.067499,0.052219,0.097469,0.095782,0.146899,0.104669,0.088755
4.66600,0.092018,0.116274,0.031040,-0.062828,0.040111,0.052664,0.070471,0.101284,0.121568,0.135254,0.125210,0.094055
4.66800,0.142067,0.124057,0.030927,-0.041394,0.050381,0.082024,0.052159,0.096933,0.126915,0.141203,0.114356,0.115025
4.67000,0.112179,0.122282,0.054786,-0.062415,0.055381,0.078623,0.073766,0.102910,0.122602,0.151970,0.137214,0.101876
4.67200,0.139719,0.129425,0.040293,-0.066074,0.060177,0.099585,0.075801,0.088091,0.150632,0.150072,0.142396,0.113171
4.67400,0.123733,0.161175,0.056018,-0.071220,0.058154,0.112763,0.077919,0.124424,0.146264,0.167222,0.162429,0.138463
